generated_at,attestation_chain,status,method,decision_ledger_id,method_evidence_id,iso3,country,source_station_id,source_station_name,source_station_type,row_evidence_lane,exact_official_row_found,exact_station_code_or_id_source_found,pm25_row_or_equipment_listed,row_level_instrument_hint,station_method_context_present,station_code_context_present,station_specific_context_present,operating_or_current_context_present,status_or_certification_context_present,calibration_or_maintenance_context_present,raw_value_sanity_issue_present,test_mode_or_blocker_present,stale_or_sentinel_blocker_present,station_method_table_found,calibration_status_available,current_status_confirmed,station_method_classified,complete_monitor_grade_classification_available,station_radius_grade_assumption_ready,decision_lane,minimum_public_evidence_needed,source_threads,reader_use,non_claim
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,IDN-station_code_context_not_grade_ready-pm25_spd,IDN-row_level_pm25_portal_or_api-pm25_spd,IDN,Indonesia,pm25_spd,Kubu Raya,BMKG PM2.5 portal location,row_level_pm25_portal_or_api,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,station_code_context_not_grade_ready,"A station-code method table or station-owner/regulator source that names the instrument/method class, current status, and grade basis for this exact station code.",station_code_status_method_source_scan|indonesia_georgia_row_method_source_scan,"Use as a high-value method follow-up. Exact station-code context is available, but grade fields are still absent.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,IDN-station_code_context_not_grade_ready-pm25_srg,IDN-row_level_pm25_portal_or_api-pm25_srg,IDN,Indonesia,pm25_srg,Sorong,BMKG PM2.5 portal location,row_level_pm25_portal_or_api,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,station_code_context_not_grade_ready,"A station-code method table or station-owner/regulator source that names the instrument/method class, current status, and grade basis for this exact station code.",station_code_status_method_source_scan|indonesia_georgia_row_method_source_scan,"Use as a high-value method follow-up. Exact station-code context is available, but grade fields are still absent.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,IDN-station_code_context_not_grade_ready-pm25_tj2,IDN-row_level_pm25_portal_or_api-pm25_tj2,IDN,Indonesia,pm25_tj2,Tanjung Harapan,BMKG PM2.5 portal location,row_level_pm25_portal_or_api,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,station_code_context_not_grade_ready,"A station-code method table or station-owner/regulator source that names the instrument/method class, current status, and grade basis for this exact station code.",station_code_status_method_source_scan|indonesia_georgia_row_method_source_scan,"Use as a high-value method follow-up. Exact station-code context is available, but grade fields are still absent.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,IDN-station_code_context_not_grade_ready-pm25_yky,IDN-row_level_pm25_portal_or_api-pm25_yky,IDN,Indonesia,pm25_yky,Sleman,BMKG PM2.5 portal location,row_level_pm25_portal_or_api,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,station_code_context_not_grade_ready,"A station-code method table or station-owner/regulator source that names the instrument/method class, current status, and grade basis for this exact station code.",station_code_status_method_source_scan|indonesia_georgia_row_method_source_scan,"Use as a high-value method follow-up. Exact station-code context is available, but grade fields are still absent.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-blocked_test_mode_or_stale_sentinel-107,UZB-row_level_instrument_hint-107,UZB,Uzbekistan,107,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,blocked_test_mode_or_stale_sentinel,"A public station-owner or regulator row that clears the test-mode, stale-detail, updating-data, or sentinel-value blocker and states current operating status.",station_code_status_method_source_scan|uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan|uzbekistan_blocker_row_followup,Use as an exclusion or hold row. The evidence identifies a source blocker before any grade or radius assumption.,"This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-108,UZB-row_level_instrument_hint-108,UZB,Uzbekistan,108,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-714,UZB-row_level_instrument_hint-714,UZB,Uzbekistan,714,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-715,UZB-row_level_instrument_hint-715,UZB,Uzbekistan,715,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-716,UZB-row_level_instrument_hint-716,UZB,Uzbekistan,716,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-717,UZB-row_level_instrument_hint-717,UZB,Uzbekistan,717,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-718,UZB-row_level_instrument_hint-718,UZB,Uzbekistan,718,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-719,UZB-row_level_instrument_hint-719,UZB,Uzbekistan,719,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-720,UZB-row_level_instrument_hint-720,UZB,Uzbekistan,720,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-721,UZB-row_level_instrument_hint-721,UZB,Uzbekistan,721,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-722,UZB-row_level_instrument_hint-722,UZB,Uzbekistan,722,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-723,UZB-row_level_instrument_hint-723,UZB,Uzbekistan,723,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-724,UZB-row_level_instrument_hint-724,UZB,Uzbekistan,724,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-725,UZB-row_level_instrument_hint-725,UZB,Uzbekistan,725,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-726,UZB-row_level_instrument_hint-726,UZB,Uzbekistan,726,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-727,UZB-row_level_instrument_hint-727,UZB,Uzbekistan,727,Автоматическая станция мониторинга атмосферного воздуха (Beta),automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-blocked_test_mode_or_stale_sentinel-728,UZB-row_level_instrument_hint-728,UZB,Uzbekistan,728,Sergili,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,blocked_test_mode_or_stale_sentinel,"A public station-owner or regulator row that clears the test-mode, stale-detail, updating-data, or sentinel-value blocker and states current operating status.",station_code_status_method_source_scan|uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan|uzbekistan_blocker_row_followup,Use as an exclusion or hold row. The evidence identifies a source blocker before any grade or radius assumption.,"This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-729,UZB-row_level_instrument_hint-729,UZB,Uzbekistan,729,Yangi O'zbekiston,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-730,UZB-row_level_instrument_hint-730,UZB,Uzbekistan,730,Safia,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-731,UZB-row_level_instrument_hint-731,UZB,Uzbekistan,731,Green University,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-raw_value_sanity_open-732,UZB-row_level_instrument_hint-732,UZB,Uzbekistan,732,Tashselmash,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,raw_value_sanity_open,"A public QA/status explanation for the negative or sentinel raw PM2.5 value, plus station-level method and current-status evidence.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a QA follow-up row. The station row is visible, but raw-value sanity prevents status closure.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-733,UZB-row_level_instrument_hint-733,UZB,Uzbekistan,733,Uchtepa,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-734,UZB-row_level_instrument_hint-734,UZB,Uzbekistan,734,Almazar,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-735,UZB-row_level_instrument_hint-735,UZB,Uzbekistan,735,Angren,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-736,UZB-row_level_instrument_hint-736,UZB,Uzbekistan,736,Almalyk,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-blocked_test_mode_or_stale_sentinel-737,UZB-row_level_instrument_hint-737,UZB,Uzbekistan,737,Akhangaran,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,blocked_test_mode_or_stale_sentinel,"A public station-owner or regulator row that clears the test-mode, stale-detail, updating-data, or sentinel-value blocker and states current operating status.",station_code_status_method_source_scan|uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan|uzbekistan_blocker_row_followup,Use as an exclusion or hold row. The evidence identifies a source blocker before any grade or radius assumption.,"This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-738,UZB-row_level_instrument_hint-738,UZB,Uzbekistan,738,Qibray,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
2026-06-19T14:55:01Z,ai-first,computed_station_grade_decision_ledger,air_monitoring_station_grade_decision_ledger_v1,UZB-station_specific_context_not_grade_ready-739,UZB-row_level_instrument_hint-739,UZB,Uzbekistan,739,Chirchik,automatic HORIBA marker,row_level_instrument_hint,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,station_specific_context_not_grade_ready,"A station-specific source that moves from detail-page or update context to explicit current-status, method-class, and grade closure.",uzbekistan_station_specific_source_evidence|uzbekistan_status_certification_source_scan,"Use as a station-status follow-up. Station-specific public rows exist, but the source does not certify grade.","This decision ledger summarizes row-level evidence gates from committed source scans. It does not certify current station status, complete monitor-grade classification, same-station joins, or station-radius population coverage."
